#t  dQxDt   dQyDt
   0.38276965E+05   0.11798984E+00  -0.10147408E+00   0.80000000E+01
   0.38277293E+05   0.11795038E+00  -0.10146567E+00   0.80000000E+01
   0.38277621E+05   0.11791193E+00  -0.10145670E+00   0.80000000E+01
   0.38277949E+05   0.11787313E+00  -0.10144714E+00   0.80000000E+01
   0.38278273E+05   0.11783642E+00  -0.10143912E+00   0.80000000E+01
   0.38278602E+05   0.11779982E+00  -0.10142925E+00   0.80000000E+01
   0.38278922E+05   0.11776447E+00  -0.10142064E+00   0.80000000E+01
   0.38279246E+05   0.11773014E+00  -0.10141167E+00   0.80000000E+01
   0.38279574E+05   0.11769593E+00  -0.10140055E+00   0.80000000E+01
   0.38279898E+05   0.11766195E+00  -0.10139078E+00   0.80000000E+01
   0.38280227E+05   0.11762863E+00  -0.10138205E+00   0.80000000E+01
   0.38280551E+05   0.11759633E+00  -0.10137054E+00   0.80000000E+01
   0.38280871E+05   0.11756581E+00  -0.10136199E+00   0.80000000E+01
   0.38281191E+05   0.11753517E+00  -0.10135227E+00   0.80000000E+01
   0.38281516E+05   0.11750430E+00  -0.10134140E+00   0.80000000E+01
   0.38281840E+05   0.11747438E+00  -0.10133207E+00   0.80000000E+01
   0.38282164E+05   0.11744517E+00  -0.10132045E+00   0.80000000E+01
   0.38282484E+05   0.11741602E+00  -0.10131001E+00   0.80000000E+01
   0.38282809E+05   0.11738753E+00  -0.10129780E+00   0.80000000E+01
   0.38283129E+05   0.11735946E+00  -0.10128561E+00   0.80000000E+01
   0.38283453E+05   0.11733168E+00  -0.10127267E+00   0.80000000E+01
   0.38283777E+05   0.11730397E+00  -0.10126197E+00   0.80000000E+01
   0.38284098E+05   0.11727709E+00  -0.10124958E+00   0.80000000E+01
   0.38284426E+05   0.11724991E+00  -0.10123816E+00   0.80000000E+01
   0.38284746E+05   0.11722350E+00  -0.10122514E+00   0.80000000E+01
   0.38285074E+05   0.11719668E+00  -0.10121289E+00   0.80000000E+01
   0.38285398E+05   0.11717045E+00  -0.10120133E+00   0.80000000E+01
   0.38285727E+05   0.11714429E+00  -0.10118788E+00   0.80000000E+01
   0.38286055E+05   0.11711878E+00  -0.10117632E+00   0.80000000E+01
   0.38286383E+05   0.11709273E+00  -0.10116383E+00   0.80000000E+01
   0.38286711E+05   0.11706752E+00  -0.10115129E+00   0.80000000E+01
   0.38287035E+05   0.11704201E+00  -0.10113737E+00   0.80000000E+01
   0.38287363E+05   0.11701727E+00  -0.10112301E+00   0.80000000E+01
   0.38287695E+05   0.11699200E+00  -0.10111019E+00   0.80000000E+01
   0.38288027E+05   0.11696684E+00  -0.10109600E+00   0.80000000E+01
   0.38288359E+05   0.11694217E+00  -0.10108215E+00   0.80000000E+01
   0.38288691E+05   0.11691695E+00  -0.10106924E+00   0.80000000E+01
   0.38289023E+05   0.11689258E+00  -0.10105410E+00   0.80000000E+01
   0.38289355E+05   0.11686772E+00  -0.10104105E+00   0.80000000E+01
   0.38289688E+05   0.11684358E+00  -0.10102549E+00   0.80000000E+01
   0.38290023E+05   0.11681867E+00  -0.10101172E+00   0.80000000E+01
   0.38290363E+05   0.11679393E+00  -0.10099658E+00   0.80000000E+01
   0.38290699E+05   0.11676890E+00  -0.10098287E+00   0.80000000E+01
   0.38291039E+05   0.11674488E+00  -0.10096654E+00   0.80000000E+01
   0.38291379E+05   0.11671996E+00  -0.10095167E+00   0.80000000E+01
   0.38291715E+05   0.11669517E+00  -0.10093644E+00   0.80000000E+01
   0.38292051E+05   0.11667037E+00  -0.10092172E+00   0.80000000E+01
   0.38292383E+05   0.11664629E+00  -0.10090685E+00   0.80000000E+01
   0.38292715E+05   0.11662221E+00  -0.10089096E+00   0.80000000E+01
   0.38293047E+05   0.11659753E+00  -0.10087770E+00   0.80000000E+01
   0.38293375E+05   0.11657357E+00  -0.10086501E+00   0.80000000E+01
   0.38293703E+05   0.11654842E+00  -0.10085061E+00   0.80000000E+01
   0.38294031E+05   0.11652452E+00  -0.10083625E+00   0.80000000E+01
   0.38294359E+05   0.11649978E+00  -0.10082117E+00   0.80000000E+01
   0.38294684E+05   0.11647493E+00  -0.10080791E+00   0.80000000E+01
   0.38295012E+05   0.11644930E+00  -0.10079354E+00   0.80000000E+01
   0.38295340E+05   0.11642468E+00  -0.10077983E+00   0.80000000E+01
   0.38295668E+05   0.11639869E+00  -0.10076594E+00   0.80000000E+01
   0.38295996E+05   0.11637247E+00  -0.10075194E+00   0.80000000E+01
   0.38296320E+05   0.11634618E+00  -0.10073915E+00   0.80000000E+01
   0.38296652E+05   0.11632013E+00  -0.10072777E+00   0.80000000E+01
   0.38296980E+05   0.11629319E+00  -0.10071352E+00   0.80000000E+01
   0.38297309E+05   0.11626536E+00  -0.10070136E+00   0.80000000E+01
   0.38297641E+05   0.11623830E+00  -0.10068741E+00   0.80000000E+01
   0.38297973E+05   0.11621052E+00  -0.10067526E+00   0.80000000E+01
   0.38298305E+05   0.11618173E+00  -0.10066232E+00   0.80000000E+01
   0.38298641E+05   0.11615318E+00  -0.10064915E+00   0.80000000E+01
   0.38298973E+05   0.11612362E+00  -0.10063690E+00   0.80000000E+01
   0.38299309E+05   0.11609370E+00  -0.10062376E+00   0.80000000E+01
   0.38299648E+05   0.11606359E+00  -0.10061061E+00   0.80000000E+01
   0.38299992E+05   0.11603200E+00  -0.10059854E+00   0.80000000E+01
   0.38300336E+05   0.11600018E+00  -0.10058612E+00   0.80000000E+01
   0.38300680E+05   0.11596763E+00  -0.10057256E+00   0.80000000E+01
   0.38301027E+05   0.11593455E+00  -0.10056010E+00   0.80000000E+01
   0.38301379E+05   0.11590117E+00  -0.10054913E+00   0.80000000E+01
   0.38301730E+05   0.11586702E+00  -0.10053483E+00   0.80000000E+01
   0.38302082E+05   0.11583269E+00  -0.10052130E+00   0.80000000E+01
   0.38302430E+05   0.11579818E+00  -0.10051027E+00   0.80000000E+01
   0.38302781E+05   0.11576307E+00  -0.10049674E+00   0.80000000E+01
   0.38303129E+05   0.11572659E+00  -0.10048631E+00   0.80000000E+01
   0.38303480E+05   0.11569083E+00  -0.10047483E+00   0.80000000E+01
   0.38303828E+05   0.11565429E+00  -0.10046092E+00   0.80000000E+01
   0.38304180E+05   0.11561716E+00  -0.10045016E+00   0.80000000E+01
   0.38304531E+05   0.11558020E+00  -0.10043722E+00   0.80000000E+01
   0.38304883E+05   0.11554217E+00  -0.10042593E+00   0.80000000E+01
   0.38305230E+05   0.11550415E+00  -0.10041559E+00   0.80000000E+01
   0.38305582E+05   0.11546630E+00  -0.10040462E+00   0.80000000E+01
   0.38305930E+05   0.11542743E+00  -0.10039285E+00   0.80000000E+01
   0.38306277E+05   0.11538959E+00  -0.10038266E+00   0.80000000E+01
   0.38306629E+05   0.11535096E+00  -0.10037181E+00   0.80000000E+01
   0.38306973E+05   0.11531311E+00  -0.10036293E+00   0.80000000E+01
   0.38307316E+05   0.11527449E+00  -0.10035151E+00   0.80000000E+01
   0.38307668E+05   0.11523569E+00  -0.10034114E+00   0.80000000E+01
   0.38308012E+05   0.11519736E+00  -0.10033089E+00   0.80000000E+01
   0.38308355E+05   0.11515880E+00  -0.10032144E+00   0.80000000E+01
   0.38308707E+05   0.11512035E+00  -0.10031196E+00   0.80000000E+01
   0.38309051E+05   0.11508143E+00  -0.10030368E+00   0.80000000E+01
   0.38309395E+05   0.11504322E+00  -0.10029387E+00   0.80000000E+01
   0.38309738E+05   0.11500460E+00  -0.10028344E+00   0.80000000E+01
   0.38310086E+05   0.11496699E+00  -0.10027429E+00   0.80000000E+01
   0.38310430E+05   0.11492944E+00  -0.10026610E+00   0.80000000E+01
   0.38310777E+05   0.11489141E+00  -0.10025746E+00   0.80000000E+01
   0.38311121E+05   0.11485445E+00  -0.10024977E+00   0.80000000E+01
   0.38311461E+05   0.11481768E+00  -0.10024047E+00   0.80000000E+01
   0.38311805E+05   0.11478186E+00  -0.10023227E+00   0.80000000E+01
   0.38312145E+05   0.11474526E+00  -0.10022306E+00   0.80000000E+01
   0.38312488E+05   0.11470908E+00  -0.10021496E+00   0.80000000E+01
   0.38312828E+05   0.11467332E+00  -0.10020629E+00   0.80000000E+01
   0.38313172E+05   0.11463791E+00  -0.10019815E+00   0.80000000E+01
   0.38313508E+05   0.11460412E+00  -0.10018933E+00   0.80000000E+01
   0.38313844E+05   0.11457002E+00  -0.10018212E+00   0.80000000E+01
   0.38314176E+05   0.11453670E+00  -0.10017425E+00   0.80000000E+01
   0.38314508E+05   0.11450398E+00  -0.10016564E+00   0.80000000E+01
   0.38314836E+05   0.11447120E+00  -0.10015845E+00   0.80000000E+01
   0.38315164E+05   0.11443853E+00  -0.10014933E+00   0.80000000E+01
   0.38315492E+05   0.11440760E+00  -0.10014254E+00   0.80000000E+01
   0.38315820E+05   0.11437595E+00  -0.10013464E+00   0.80000000E+01
   0.38316145E+05   0.11434495E+00  -0.10012794E+00   0.80000000E+01
   0.38316469E+05   0.11431402E+00  -0.10011864E+00   0.80000000E+01
   0.38316793E+05   0.11428356E+00  -0.10011160E+00   0.80000000E+01
   0.38317117E+05   0.11425370E+00  -0.10010347E+00   0.80000000E+01
   0.38317441E+05   0.11422384E+00  -0.10009643E+00   0.80000000E+01
   0.38317766E+05   0.11419398E+00  -0.10008872E+00   0.80000000E+01
   0.38318086E+05   0.11416441E+00  -0.10008186E+00   0.80000000E+01
   0.38318406E+05   0.11413455E+00  -0.10007301E+00   0.80000000E+01
   0.38318727E+05   0.11410606E+00  -0.10006413E+00   0.80000000E+01
   0.38319047E+05   0.11407727E+00  -0.10005760E+00   0.80000000E+01
   0.38319367E+05   0.11404884E+00  -0.10005033E+00   0.80000000E+01
   0.38319684E+05   0.11402035E+00  -0.10004351E+00   0.80000000E+01
   0.38320004E+05   0.11399215E+00  -0.10003462E+00   0.80000000E+01
   0.38320320E+05   0.11396432E+00  -0.10002926E+00   0.80000000E+01
   0.38320641E+05   0.11393565E+00  -0.10001996E+00   0.80000000E+01
   0.38320961E+05   0.11390781E+00  -0.10001183E+00   0.80000000E+01
   0.38321281E+05   0.11388016E+00  -0.10000521E+00   0.80000000E+01
   0.38321598E+05   0.11385190E+00  -0.99997073E-01   0.80000000E+01
   0.38321914E+05   0.11382443E+00  -0.99988937E-01   0.80000000E+01
   0.38322234E+05   0.11379719E+00  -0.99981457E-01   0.80000000E+01
   0.38322555E+05   0.11376959E+00  -0.99973321E-01   0.80000000E+01
   0.38322875E+05   0.11374187E+00  -0.99965781E-01   0.80000000E+01
   0.38323195E+05   0.11371565E+00  -0.99957049E-01   0.80000000E+01
   0.38323520E+05   0.11368823E+00  -0.99950224E-01   0.80000000E+01
   0.38323844E+05   0.11366111E+00  -0.99942178E-01   0.80000000E+01
   0.38324168E+05   0.11363339E+00  -0.99934906E-01   0.80000000E+01
   0.38324492E+05   0.11360717E+00  -0.99925220E-01   0.80000000E+01
   0.38324820E+05   0.11357957E+00  -0.99917859E-01   0.80000000E+01
   0.38325148E+05   0.11355287E+00  -0.99909276E-01   0.80000000E+01
   0.38325477E+05   0.11352557E+00  -0.99901736E-01   0.80000000E+01
   0.38325813E+05   0.11349863E+00  -0.99893332E-01   0.80000000E+01
   0.38326145E+05   0.11347187E+00  -0.99886000E-01   0.80000000E+01
   0.38326480E+05   0.11344421E+00  -0.99876016E-01   0.80000000E+01
   0.38326816E+05   0.11341774E+00  -0.99869370E-01   0.80000000E+01
   0.38327152E+05   0.11339122E+00  -0.99860132E-01   0.80000000E+01
   0.38327484E+05   0.11336374E+00  -0.99852055E-01   0.80000000E+01
   0.38327820E+05   0.11333722E+00  -0.99845499E-01   0.80000000E+01
   0.38328156E+05   0.11331081E+00  -0.99836946E-01   0.80000000E+01
   0.38328492E+05   0.11328411E+00  -0.99828422E-01   0.80000000E+01
   0.38328828E+05   0.11325741E+00  -0.99819541E-01   0.80000000E+01
   0.38329164E+05   0.11323124E+00  -0.99811345E-01   0.80000000E+01
   0.38329500E+05   0.11320478E+00  -0.99803895E-01   0.80000000E+01
   0.38329840E+05   0.11317801E+00  -0.99794507E-01   0.80000000E+01
   0.38330180E+05   0.11315173E+00  -0.99786609E-01   0.80000000E+01
   0.38330516E+05   0.11312580E+00  -0.99777609E-01   0.80000000E+01
   0.38330855E+05   0.11309975E+00  -0.99768192E-01   0.80000000E+01
   0.38331195E+05   0.11307365E+00  -0.99760711E-01   0.80000000E+01
   0.38331531E+05   0.11304873E+00  -0.99751711E-01   0.80000000E+01
   0.38331871E+05   0.11302292E+00  -0.99742383E-01   0.80000000E+01
   0.38332207E+05   0.11299759E+00  -0.99734962E-01   0.80000000E+01
   0.38332543E+05   0.11297220E+00  -0.99727154E-01   0.80000000E+01
   0.38332883E+05   0.11294746E+00  -0.99719018E-01   0.80000000E+01
   0.38333219E+05   0.11292237E+00  -0.99710524E-01   0.80000000E+01
   0.38333555E+05   0.11289775E+00  -0.99702060E-01   0.80000000E+01
   0.38333891E+05   0.11287302E+00  -0.99693596E-01   0.80000000E+01
   0.38334227E+05   0.11284840E+00  -0.99685460E-01   0.80000000E+01
   0.38334563E+05   0.11282402E+00  -0.99678189E-01   0.80000000E+01
   0.38334898E+05   0.11280012E+00  -0.99671304E-01   0.80000000E+01
   0.38335230E+05   0.11277562E+00  -0.99662572E-01   0.80000000E+01
   0.38335566E+05   0.11275131E+00  -0.99653512E-01   0.80000000E+01
   0.38335902E+05   0.11272669E+00  -0.99645525E-01   0.80000000E+01
   0.38336238E+05   0.11270255E+00  -0.99637598E-01   0.80000000E+01
   0.38336574E+05   0.11267805E+00  -0.99630922E-01   0.80000000E+01
   0.38336910E+05   0.11265391E+00  -0.99621981E-01   0.80000000E+01
   0.38337246E+05   0.11262959E+00  -0.99614799E-01   0.80000000E+01
   0.38337586E+05   0.11260527E+00  -0.99607855E-01   0.80000000E+01
   0.38337926E+05   0.11258036E+00  -0.99598676E-01   0.80000000E+01
   0.38338262E+05   0.11255509E+00  -0.99591196E-01   0.80000000E+01
   0.38338598E+05   0.11253047E+00  -0.99584192E-01   0.80000000E+01
   0.38338938E+05   0.11250466E+00  -0.99577010E-01   0.80000000E+01
   0.38339277E+05   0.11247945E+00  -0.99569112E-01   0.80000000E+01
   0.38339613E+05   0.11245298E+00  -0.99562794E-01   0.80000000E+01
   0.38339957E+05   0.11242658E+00  -0.99555075E-01   0.80000000E+01
   0.38340297E+05   0.11240047E+00  -0.99548012E-01   0.80000000E+01
   0.38340637E+05   0.11237353E+00  -0.99542230E-01   0.80000000E+01
   0.38340977E+05   0.11234647E+00  -0.99536210E-01   0.80000000E+01
   0.38341320E+05   0.11231881E+00  -0.99529207E-01   0.80000000E+01
   0.38341660E+05   0.11229110E+00  -0.99522322E-01   0.80000000E+01
   0.38342008E+05   0.11226231E+00  -0.99516332E-01   0.80000000E+01
   0.38342348E+05   0.11223394E+00  -0.99510521E-01   0.80000000E+01
