#t  uxym  vxum  uule  vvle  wwle  uwle  vwle  wcube

  wtle  uwsb  vwsb  ttle  wtsb  englez  engsbz
   0.38239125E+05   0.12822666E+02   0.55465555E+01   0.23030915E+01   0.18602440E+01   0.88879329E+00  -0.55719489E+00  -0.14100783E+00   0.45240796E+00   0.10898425E+00  -0.28144293E-02  -0.62393997E-03   0.38304847E-01   0.12821330E-02   0.24686444E+01   0.13745204E+00
   0.38239465E+05   0.12822932E+02   0.55463548E+01   0.23034978E+01   0.18602455E+01   0.88898671E+00  -0.55731982E+00  -0.14093168E+00   0.45227161E+00   0.10899497E+00  -0.28127490E-02  -0.62110560E-03   0.38304664E-01   0.12832201E-02   0.24688873E+01   0.13743880E+00
   0.38239805E+05   0.12823198E+02   0.55461593E+01   0.23038604E+01   0.18602694E+01   0.88918769E+00  -0.55742848E+00  -0.14084981E+00   0.45218906E+00   0.10900525E+00  -0.28113194E-02  -0.61723293E-03   0.38304683E-01   0.12842440E-02   0.24691379E+01   0.13742501E+00
   0.38240148E+05   0.12823462E+02   0.55459714E+01   0.23041799E+01   0.18603168E+01   0.88939679E+00  -0.55751997E+00  -0.14076169E+00   0.45216531E+00   0.10901693E+00  -0.28100540E-02  -0.61263464E-03   0.38304888E-01   0.12852197E-02   0.24693964E+01   0.13741152E+00
   0.38240488E+05   0.12823723E+02   0.55457911E+01   0.23044593E+01   0.18603864E+01   0.88961339E+00  -0.55759484E+00  -0.14066613E+00   0.45220160E+00   0.10902843E+00  -0.28091648E-02  -0.60744252E-03   0.38305182E-01   0.12860673E-02   0.24696622E+01   0.13739805E+00
   0.38240828E+05   0.12823981E+02   0.55456185E+01   0.23047025E+01   0.18604777E+01   0.88983715E+00  -0.55765367E+00  -0.14056212E+00   0.45229936E+00   0.10904127E+00  -0.28087224E-02  -0.60124969E-03   0.38305569E-01   0.12868164E-02   0.24699352E+01   0.13738398E+00
   0.38241176E+05   0.12824238E+02   0.55454526E+01   0.23049130E+01   0.18605897E+01   0.89006710E+00  -0.55769765E+00  -0.14044750E+00   0.45245847E+00   0.10904949E+00  -0.28087792E-02  -0.59427903E-03   0.38306057E-01   0.12874660E-02   0.24702148E+01   0.13737021E+00
   0.38241520E+05   0.12824490E+02   0.55452957E+01   0.23050950E+01   0.18607231E+01   0.89030355E+00  -0.55772734E+00  -0.14032267E+00   0.45268050E+00   0.10906030E+00  -0.28092966E-02  -0.58698002E-03   0.38306743E-01   0.12880261E-02   0.24705014E+01   0.13735682E+00
   0.38241863E+05   0.12824739E+02   0.55451465E+01   0.23052528E+01   0.18608770E+01   0.89054537E+00  -0.55774432E+00  -0.14018545E+00   0.45296383E+00   0.10907143E+00  -0.28101283E-02  -0.57921815E-03   0.38307481E-01   0.12885985E-02   0.24707949E+01   0.13734321E+00
   0.38242211E+05   0.12824984E+02   0.55450048E+01   0.23053911E+01   0.18610517E+01   0.89079189E+00  -0.55774993E+00  -0.14003490E+00   0.45330656E+00   0.10907999E+00  -0.28116303E-02  -0.57074142E-03   0.38308360E-01   0.12889596E-02   0.24710956E+01   0.13732968E+00
